seed,method,method_label,citation_key,insured_pct,effective_premium,quoted_premium,profit_per_insurer,accepted_coverage,risk_mse,risk_group_coverage_gap,high_risk_uninsured_pct,premium_group_gap,hhi,subsidy_total,gov_score
147,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,237.91083124871838,249.74243890784342,10201.2451743094,0.7296836035497688,0.00019744295077998497,0.07999999999999996,8.0,19.671642583897285,0.4567263640149938,2320.933505160178,0.886966322365681
148,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,163.5754394811886,176.35166070962927,6852.801908769203,0.7286886851325326,0.00016934135970358662,0.07999999999999996,8.0,17.135068537058267,0.4424198250728863,3521.5607700276873,0.8881108454810496
149,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,235.72744853228954,249.55095591536124,7425.299879809298,0.7266061600506573,0.00018840422951496723,0.07999999999999996,8.0,21.30658402406374,0.4364223240316535,2684.4871478212417,0.8885906455643482
150,fl_imdr,FL-IMDR (proposed),,0.9800000000000001,185.7619987247826,199.27253843413337,7130.960837566738,0.7237337878739758,0.00021131653106909925,0.07999999999999996,8.0,17.742109914125113,0.4212411495210329,3255.9834066286007,0.8898051395251979
101,piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),Piontkowski2025,0.643,233.86921295093862,233.86921295093862,1405.7347907971957,0.752347209690268,0.00015108154162934198,0.7,77.2,44.26989468735309,0.7341851432628907,0.0,0.5581196200258493
102,piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),Piontkowski2025,0.655,225.7164398343115,225.7164398343115,7297.059541854284,0.7463220067611368,0.00017017345433264637,0.4720000000000001,58.8,38.99314763855627,0.7172975755609565,0.0,0.621870625442004
103,piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),Piontkowski2025,0.702,253.18078995866728,253.18078995866728,7970.25269747135,0.7415718511138716,0.00016017121775655792,0.516,60.8,45.36181083828451,0.6770921738285487,0.0,0.6352370575805966
104,piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),Piontkowski2025,0.628,293.51830403247584,293.51830403247584,6908.109264806699,0.7516910823341317,0.00014196781096617708,0.636,71.6,50.34068410495057,0.6785442696924651,0.0,0.5718208899114833
105,piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),Piontkowski2025,0.643,251.17704008480754,251.17704008480754,2409.7417379695858,0.7492972602886866,0.00014584406749525644,0.6439999999999999,70.0,53.96412596037364,0.7550569823715633,0.0,0.5704498728971554
106,piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),Piontkowski2025,0.719,246.51540751793385,246.51540751793385,8262.885833024086,0.7565599156933086,0.0001492579889424435,0.6759999999999999,68.0,43.666430609268176,0.8120419897058575,0.0,0.5920910723104119
107,piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),Piontkowski2025,0.665,313.2875723532505,313.2875723532505,2550.4777501314175,0.7419129728065699,0.00014715629277197985,0.504,60.8,41.964829057080195,0.6416919672519413,0.0,0.6244190741067251
108,piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),Piontkowski2025,0.738,208.62050347844064,208.62050347844064,1717.041347082226,0.7528492818766888,0.00015117722724842836,0.532,54.8,50.540184942170384,0.7078256244560152,0.0,0.6449783815303993
109,piontkowski_small_portfolio,Piontkowski small-portfolio-aligned (2025),Piontkowski2025,0.641,259.2146030953248,259.2146030953248,7387.547144957888,0.7548086771420706,0.00015536580162619964,0.744,75.2,45.57015900720427,0.7330191564246357,0.0,0.5463128989729097
