parameter,value,seed,insured_pct,effective_price,coverage,profit_per_insurer,subsidy_per_patient,risk_mse,hhi,coverage_disparity,goal_score,convergence_month
gap_beta,2.0,27,0.9600000000000002,174.44273377004117,0.7847179690610174,2902.2135196588565,0.0,0.0064712366089111645,0.6327200000000002,0.07999999999999996,0.7792861266499552,40
gap_beta,2.0,28,0.9499999999999998,167.13936282712785,0.7645515034172004,2705.883121166807,0.0,0.019605427603045993,0.36344000000000004,0.07999999999999996,0.7719768722502706,60
gap_beta,2.0,29,0.9600000000000002,171.929788891391,0.7964358786687166,3059.8364441479284,0.0,0.0038375129524746768,0.5413199999999999,0.12000000000000002,0.7917575626411767,41
gap_beta,3.0,0,0.9700000000000001,172.01653906372104,0.7880832421371127,2904.3552522737136,0.0,0.012185722901282175,0.58714,0.07999999999999996,0.8000678313399702,43
gap_beta,3.0,1,0.9650000000000001,163.9908127015095,0.7910801454397436,2864.2599560687568,0.0,0.019098346906848793,0.45529000000000003,0.07999999999999996,0.7965633325340957,64
gap_beta,3.0,2,0.9600000000000002,169.33720565223717,0.7740762626255245,2788.1302913234094,0.0,0.01786625723343506,0.48007999999999995,0.16000000000000006,0.7895734910781476,29
gap_beta,3.0,3,0.9600000000000002,168.85965898097623,0.7720011664567025,2961.4097108724714,0.0,0.005208601571808389,0.48912000000000005,0.12000000000000002,0.7877536969253128,20
gap_beta,3.0,4,0.93,169.99664431423474,0.7687622219423846,2720.592868738785,0.0,0.004575804684287215,0.4648600000000001,0.12000000000000002,0.7728051243956326,15
gap_beta,3.0,5,0.9600000000000002,164.30832263313442,0.7688028431539922,2682.1835762187525,0.0,0.006142160444751956,0.4964400000000001,0.07999999999999996,0.7908941231208212,113
gap_beta,3.0,6,0.9800000000000001,164.50831184705072,0.7536240396313965,2773.416399563305,0.0,0.012200643850995778,0.4721,0.040000000000000036,0.7897850736475014,33
gap_beta,3.0,7,0.9630000000000001,161.17315428127137,0.7802635565732188,2865.3755409790347,0.1933460868519238,0.006397898647631878,0.49467,0.06799999999999998,0.7861881647720302,27
gap_beta,3.0,8,0.9800000000000001,167.05825494670816,0.7796248998045476,2980.912204774743,0.0,0.006498734555422099,0.52956,0.040000000000000036,0.7952920036049773,34
gap_beta,3.0,9,0.9700000000000001,164.11663313756426,0.7904340823262133,3021.7942854593116,0.0,0.006366187052511629,0.51196,0.07999999999999996,0.8058340820098854,72
gap_beta,3.0,10,0.99,159.70939347227892,0.764967862746907,2822.8673600759985,0.0,0.007425276505261075,0.60564,0.040000000000000036,0.7898719182358246,120
gap_beta,3.0,11,0.9700000000000001,172.97700665755266,0.7768634234459599,2890.724668578701,0.0,0.008627585747948124,0.5418399999999999,0.07999999999999996,0.7924724766184273,23
gap_beta,3.0,12,0.9700000000000001,169.58704068802507,0.8025525925236279,2984.3083172273555,0.0,0.008471170992724113,0.46900000000000014,0.07999999999999996,0.8023896184200947,120
gap_beta,3.0,13,0.9800000000000001,169.62288922507983,0.7672048978853285,2723.877217305101,0.0,0.00522105488674029,0.5168200000000001,0.040000000000000036,0.7894445235204872,42
gap_beta,3.0,14,0.9499999999999998,171.3512161048317,0.7875127012022025,2990.2938776059373,0.0,0.023774853092258522,0.51162,0.07999999999999996,0.7821143870165893,34
gap_beta,3.0,15,0.9800000000000001,167.1609521148191,0.7761300703160916,3049.010476826497,0.0,0.009552630117545504,0.4687200000000001,0.040000000000000036,0.8005264530115322,82
gap_beta,3.0,16,0.9800000000000001,166.8064920334853,0.7783043058680408,2827.2389361687647,0.0,0.009536123633328036,0.52302,0.040000000000000036,0.8018402602612111,14
gap_beta,3.0,17,0.9600000000000002,163.44787492535878,0.7626977020664956,2752.0123483958764,0.0,0.004753001666106783,0.54018,0.12000000000000002,0.7894567748175934,113
gap_beta,3.0,18,0.9499999999999998,165.66286847154691,0.7762500949206321,2775.4088751226604,0.0,0.012453431730354316,0.5940399999999999,0.039999999999999925,0.7749959027426796,33
gap_beta,3.0,19,0.9700000000000001,164.84218761223133,0.7756358991825462,2648.146041991758,0.0,0.023452414504479293,0.6310400000000002,0.07999999999999996,0.7997055146384818,20
gap_beta,3.0,20,0.9499999999999998,170.93280965745683,0.7834505558788004,2789.7539188141836,0.0,0.035555713397312276,0.6415000000000001,0.039999999999999925,0.7806056639031109,120
gap_beta,3.0,21,0.99,161.97509187243242,0.7731830534429129,2846.1779269991707,0.0,0.026672869064293538,0.43916000000000005,0.040000000000000036,0.804635568593446,14
gap_beta,3.0,22,0.9600000000000002,164.00182017449941,0.7637134142489043,2702.95552883473,0.0,0.007836905686909456,0.50742,0.07999999999999996,0.7872239642217169,120
gap_beta,3.0,23,0.9800000000000001,160.25980992105514,0.7628973960165105,2894.70529554149,0.0,0.009782815914888826,0.52472,0.040000000000000036,0.7919814534821044,14
gap_beta,3.0,24,0.9600000000000002,158.74596691850212,0.7623040161298752,2472.622190847086,0.0,0.010233745894504922,0.4632600000000001,0.07999999999999996,0.7823897995766738,113
gap_beta,3.0,25,0.9700000000000001,168.08607754849118,0.7927192227293626,3161.122964363089,0.0,0.00843071982002818,0.4948200000000001,0.040000000000000036,0.7966198628059776,120
gap_beta,3.0,26,0.9700000000000001,165.70163908495402,0.7963980530152306,2750.7678484256803,0.0,0.017351576136842486,0.48638000000000003,0.07999999999999996,0.8010236959735331,23
gap_beta,3.0,27,0.9600000000000002,169.0155803189576,0.7847179690610174,2902.2135196588565,0.0,0.0064712366089111645,0.6327200000000002,0.07999999999999996,0.7835212347117169,40
gap_beta,3.0,28,0.9499999999999998,165.1119909301054,0.7645515034172004,2705.883121166807,0.0,0.019605427603045993,0.36344000000000004,0.07999999999999996,0.7735827127748677,60
gap_beta,3.0,29,0.9600000000000002,168.65355567706155,0.7970570971745644,3059.4390300001605,0.0,0.0038515000899761844,0.54198,0.12000000000000002,0.7943673052246902,41
gap_beta,4.0,0,0.9700000000000001,167.64671761003746,0.7880832421371127,2904.3552522737136,0.0,0.012185722901282175,0.58714,0.07999999999999996,0.8031507169420727,43
gap_beta,4.0,1,0.945,163.50278342169082,0.790102806275671,2794.2609877236655,0.0,0.019023858427365103,0.4503500000000001,0.16000000000000006,0.7866366679285496,64
gap_beta,4.0,2,0.9600000000000002,164.85951566614045,0.7740762626255245,2788.1302913234094,0.0,0.01786625723343506,0.48007999999999995,0.16000000000000006,0.792816589731132,29
gap_beta,4.0,3,0.9600000000000002,164.17304731928746,0.7722167986471167,2955.842219258125,0.0,0.00517300024753586,0.50692,0.12000000000000002,0.7912557436508187,20
gap_beta,4.0,4,0.93,167.19126988555686,0.7687622219423846,2720.592868738785,0.0,0.004575804684287215,0.4648600000000001,0.12000000000000002,0.7748320224060471,15
gap_beta,4.0,5,0.9600000000000002,159.65303853775987,0.7688028431539922,2682.1835762187525,0.0,0.006142160444751956,0.4964400000000001,0.07999999999999996,0.7942868378273176,113
gap_beta,4.0,6,0.9800000000000001,160.72553398195925,0.7536240396313965,2773.416399563305,0.0,0.012200643850995778,0.4721,0.040000000000000036,0.7926893281652342,33
gap_beta,4.0,7,0.9630000000000001,154.64760103787614,0.7802635565732188,2865.3755409790347,0.1933460868519238,0.006397898647631878,0.49467,0.06799999999999998,0.7914268636281865,27
gap_beta,4.0,8,0.9800000000000001,161.6420462880651,0.7796248998045476,2980.912204774743,0.0,0.006498734555422099,0.52956,0.040000000000000036,0.7994631011837126,34
gap_beta,4.0,9,0.9700000000000001,158.75886526627292,0.79138261144493,3019.497104114759,0.0,0.006371655279715513,0.51196,0.07999999999999996,0.8099152184562616,72
gap_beta,4.0,10,0.99,154.02343476227918,0.765463084063221,2825.49339859735,0.0,0.007407168320824081,0.5933999999999999,0.040000000000000036,0.7948131545289028,120
gap_beta,4.0,11,0.9700000000000001,169.39343975991127,0.7768634234459599,2890.724668578701,0.0,0.008627585747948124,0.5418399999999999,0.07999999999999996,0.7950742732019298,23
gap_beta,4.0,12,0.9700000000000001,164.38829303461208,0.8036303349896986,2987.0330501253625,0.0,0.008536525220786498,0.46304000000000006,0.07999999999999996,0.8064951441988762,35
gap_beta,4.0,13,0.9800000000000001,165.70986308004893,0.7672048978853285,2723.877217305101,0.0,0.00522105488674029,0.5168200000000001,0.040000000000000036,0.7924612686754944,42
gap_beta,4.0,14,0.9499999999999998,166.59088172066382,0.7875127012022025,2990.2938776059373,0.0,0.023774853092258522,0.51162,0.07999999999999996,0.7857019931956037,34
gap_beta,4.0,15,0.9800000000000001,163.0818178217753,0.7761300703160916,3049.010476826497,0.0,0.009552630117545504,0.4687200000000001,0.040000000000000036,0.8035110865491859,82
gap_beta,4.0,16,0.9800000000000001,161.13472292990087,0.7780231390107633,2830.673157098754,0.0,0.009537323854193354,0.5119,0.040000000000000036,0.8058928562105818,14
gap_beta,4.0,17,0.9600000000000002,159.96656870192083,0.7626977020664956,2752.0123483958764,0.0,0.004753001666106783,0.54018,0.12000000000000002,0.7919988754567877,113
gap_beta,4.0,18,0.9499999999999998,160.04490281539722,0.7762500949206321,2775.4088751226604,0.0,0.012453431730354316,0.5940399999999999,0.039999999999999925,0.7795021417343239,33
gap_beta,4.0,19,0.9700000000000001,160.54488640045906,0.775912755109931,2648.8935240404217,0.0,0.023450170166738095,0.62448,0.07999999999999996,0.8028641707017206,20
gap_beta,4.0,20,0.9499999999999998,166.73354819663314,0.7825442936604502,2791.7657406477424,0.0,0.03555580497778932,0.6415000000000001,0.039999999999999925,0.7835134875584402,120
gap_beta,4.0,21,0.99,157.77973437109893,0.7731944116867334,2846.049759453442,0.0,0.02668703666018001,0.43916000000000005,0.040000000000000036,0.8078072107979837,14
gap_beta,4.0,22,0.9600000000000002,160.1917362006239,0.7637134142489043,2702.95552883473,0.0,0.007836905686909456,0.50742,0.07999999999999996,0.7900557073804675,120
gap_beta,4.0,23,0.9800000000000001,156.2156334645921,0.7630840723740901,2891.6603726043204,0.0,0.009782823347348157,0.52472,0.040000000000000036,0.7952400482984341,14
gap_beta,4.0,24,0.9600000000000002,152.1553655966985,0.7617799303972607,2477.4221951201785,0.0,0.01025226155243706,0.4622800000000001,0.07999999999999996,0.7874763089369157,113
gap_beta,4.0,25,0.9700000000000001,162.04336358700476,0.7927192227293626,3161.122964363089,0.0,0.00843071982002818,0.4948200000000001,0.040000000000000036,0.8011566406371224,120
gap_beta,4.0,26,0.9700000000000001,160.92367823852948,0.7963980530152306,2750.7678484256803,0.0,0.017351576136842486,0.48638000000000003,0.07999999999999996,0.8045673503532758,23
gap_beta,4.0,27,0.9600000000000002,162.65805770483115,0.7847179690610174,2902.2135196588565,0.0,0.0064712366089111645,0.6327200000000002,0.07999999999999996,0.7884823612983519,40
gap_beta,4.0,28,0.9499999999999998,161.2611803402927,0.7645515034172004,2705.883121166807,0.0,0.019605427603045993,0.36344000000000004,0.07999999999999996,0.7766328624325358,60
gap_beta,4.0,29,0.9600000000000002,163.9706693257843,0.7970570971745644,3059.4390300001605,0.0,0.0038515000899761844,0.54198,0.12000000000000002,0.7978311407701874,41
gap_beta,5.0,0,0.9700000000000001,162.74637470191306,0.7880832421371127,2904.3552522737136,0.0,0.012185722901282175,0.58714,0.07999999999999996,0.8066078825853253,43
gap_beta,5.0,1,0.945,157.71002110858973,0.790102806275671,2794.2609877236655,0.0,0.019023858427365103,0.4503500000000001,0.16000000000000006,0.7909910695736554,64
gap_beta,5.0,2,0.9600000000000002,159.73862159364302,0.7740762626255245,2788.1302913234094,0.0,0.01786625723343506,0.48007999999999995,0.16000000000000006,0.7965255478591309,29
gap_beta,5.0,3,0.9600000000000002,158.4200494023659,0.7722167986471167,2955.842219258125,0.0,0.00517300024753586,0.50692,0.12000000000000002,0.7954751660027517,20
gap_beta,5.0,4,0.9200000000000002,165.6523174503368,0.7682772706411607,2690.591149380211,0.0,0.004609534433774308,0.46221999999999996,0.07999999999999996,0.7707983500945825,15
gap_beta,5.0,5,0.9600000000000002,154.30441425796786,0.7688028431539922,2682.1835762187525,0.0,0.006142160444751956,0.4964400000000001,0.07999999999999996,0.7981848504688237,113
gap_beta,5.0,6,0.9800000000000001,156.51260746331215,0.7536240396313965,2773.416399563305,0.0,0.012200643850995778,0.4721,0.040000000000000036,0.7959238323605689,33
gap_beta,5.0,7,0.9630000000000001,147.02206843226855,0.7802635565732188,2865.3755409790347,0.1933460868519238,0.006397898647631878,0.49467,0.06799999999999998,0.7975486233393668,27
gap_beta,5.0,8,0.9800000000000001,155.53271850844965,0.7796248998045476,2980.912204774743,0.0,0.006498734555422099,0.52956,0.040000000000000036,0.8041680374815833,34
gap_beta,5.0,9,0.9700000000000001,152.63399704523002,0.79138261144493,3019.497104114759,0.0,0.006371655279715513,0.51196,0.07999999999999996,0.8142553724643419,72
gap_beta,5.0,10,0.99,146.16582326886632,0.765463084063221,2825.49339859735,0.0,0.007407168320824081,0.5933999999999999,0.040000000000000036,0.8014363055827112,120
gap_beta,5.0,11,0.9700000000000001,165.32645914587243,0.7768634234459599,2890.724668578701,0.0,0.008627585747948124,0.5418399999999999,0.07999999999999996,0.7980270452776352,23
gap_beta,5.0,12,0.9700000000000001,157.21651784040503,0.8036291084523283,2987.0478365185627,0.0,0.008536463373100503,0.46304000000000006,0.07999999999999996,0.8117123456505585,35
gap_beta,5.0,13,0.9800000000000001,161.28134846082236,0.7672048978853285,2723.877217305101,0.0,0.00522105488674029,0.5168200000000001,0.040000000000000036,0.7958754293599039,42
gap_beta,5.0,14,0.9499999999999998,161.20343741762355,0.7875127012022025,2990.2938776059373,0.0,0.023774853092258522,0.51162,0.07999999999999996,0.7897622181526918,34
gap_beta,5.0,15,0.9800000000000001,158.46531254401913,0.7761300703160916,3049.010476826497,0.0,0.009552630117545504,0.4687200000000001,0.040000000000000036,0.8068889053432965,82
gap_beta,5.0,16,0.9800000000000001,154.728547357084,0.7780231390107633,2830.673157098754,0.0,0.009537323854193354,0.5119,0.040000000000000036,0.8105654225036087,14
gap_beta,5.0,17,0.9600000000000002,156.0626118826662,0.7626977020664956,2752.0123483958764,0.0,0.004753001666106783,0.54018,0.12000000000000002,0.7948496017326893,113
gap_beta,5.0,18,0.9499999999999998,153.68684587520391,0.7762500949206321,2775.4088751226604,0.0,0.012453431730354316,0.5940399999999999,0.039999999999999925,0.7846020170003165,33
gap_beta,5.0,19,0.9700000000000001,155.6746931669649,0.775912755109931,2648.8935240404217,0.0,0.023450170166738095,0.62448,0.07999999999999996,0.806349960182585,20
gap_beta,5.0,20,0.9499999999999998,160.97268230566686,0.7825442936604502,2791.7657406477424,0.0,0.03555580497778932,0.6415000000000001,0.039999999999999925,0.7878756447551073,120
gap_beta,5.0,21,0.99,152.9992617348154,0.7731944116867334,2846.049759453442,0.0,0.02668703666018001,0.43916000000000005,0.040000000000000036,0.8114173106040482,14
gap_beta,5.0,22,0.9600000000000002,156.0743364959419,0.7639537525113225,2703.3302726602415,0.0,0.007836912843839286,0.50742,0.07999999999999996,0.7931879562290766,120
gap_beta,5.0,23,0.9800000000000001,150.4273367481972,0.7630840723740901,2891.6603726043204,0.0,0.009782823347348157,0.52472,0.040000000000000036,0.799823655506209,14
gap_beta,5.0,24,0.9600000000000002,143.71575545041225,0.7617799303972607,2477.4221951201785,0.0,0.01025226155243706,0.4622800000000001,0.07999999999999996,0.7941910800729248,113
gap_beta,5.0,25,0.9700000000000001,154.85053302123134,0.7924638121757372,3157.981694632146,0.0,0.008430713766975045,0.4948200000000001,0.040000000000000036,0.8064802853729406,120
gap_beta,5.0,26,0.9700000000000001,155.44650360970135,0.7963980530152306,2750.7678484256803,0.0,0.017351576136842486,0.48638000000000003,0.07999999999999996,0.808629588300786,23
gap_beta,5.0,27,0.9600000000000002,155.37016592766182,0.7847179690610174,2902.2135196588565,0.0,0.0064712366089111645,0.6327200000000002,0.07999999999999996,0.7941695064098604,40
gap_beta,5.0,28,0.9499999999999998,156.05578536123625,0.7640997487353,2703.385930557803,0.0,0.019575893539939895,0.37456000000000006,0.07999999999999996,0.7806205435497053,60
gap_beta,5.0,29,0.9600000000000002,158.8604968451337,0.7959219182370626,3065.1040776903455,0.0,0.003785309162691236,0.53526,0.12000000000000002,0.8012704968505157,40
