seed,round,mechanism,insured_pct,accepted_premium,accepted_coverage,profit_per_insurer,total_profit,subsidy_total,hhi,override_residual,assignment_override_rate,premium_override,coverage_override,mean_allocation_probability
0,37,Central welfare planner,1.0,219.3047587837022,0.7836666666666667,1262.316101786732,5049.264407146928,104.07667171523875,0.388,0.3588884478187918,0.29,0.10648954880347924,0.03128734683410436,
0,38,Central welfare planner,1.0,219.05279982237252,0.7834301984836759,1262.301533056834,5049.206132227336,128.04879453679166,0.3854000000000001,0.3198362844341074,0.25,0.10650905640738706,0.033163512460827785,
0,39,Central welfare planner,1.0,218.21699474598242,0.7828666666666667,1261.1936325251884,5044.7745301007535,118.5656575175783,0.37220000000000003,0.37919485961900146,0.31,0.10683548619501627,0.031554233042986685,
0,40,Central welfare planner,1.0,218.04759783981447,0.7826000000000002,1261.3825766102723,5045.530306441089,151.37665128139372,0.3734,0.3403448039956811,0.27,0.10682567636791757,0.03386393162344458,
0,41,Central welfare planner,1.0,217.71536268530764,0.7828666666666667,1260.9289375895496,5043.715750358198,146.49448899135965,0.37660000000000005,0.36087052978225226,0.29,0.10760115802959769,0.034139901534906876,
0,42,Central welfare planner,1.0,217.99027880673097,0.7831333333333335,1261.0318450264585,5044.127380105834,127.64710154939596,0.38280000000000003,0.3395924512798256,0.27,0.10753854792269081,0.03164635463696039,
0,43,Central welfare planner,1.0,218.13688213419792,0.7834000000000002,1261.3262109804823,5045.304843921929,137.71350894072353,0.3854000000000001,0.32962111496037694,0.26,0.10750522078533371,0.03173700913542017,
0,44,Central welfare planner,1.0,218.4545090131691,0.7836666666666667,1261.4903319095745,5045.961327638298,119.73697908733641,0.39260000000000006,0.33990073047423347,0.27,0.10736789869207089,0.032433562256396015,
0,45,Central welfare planner,1.0,219.25871350939303,0.784224056139141,1262.6983781219974,5050.79351248799,140.7924113084507,0.39440000000000003,0.3384574131681544,0.27,0.10586136032979092,0.031053466006517857,
0,46,Central welfare planner,1.0,218.21689270831033,0.7839826788269889,1261.6950717219722,5046.780286887889,160.69675381460206,0.3994,0.29926384102378223,0.23,0.10676816418030549,0.031759517867259016,
